Lat,Lon,TT
83.7727684,-24.6040588,nan
83.7727154,-24.6039017,nan
83.7726623,-24.6037443,nan
83.7726093,-24.603585,nan
83.7725562,-24.6034258,nan
83.7725032,-24.6032669,nan
83.7724501,-24.6031115,nan
83.7723971,-24.6029522,nan
83.7723441,-24.6027931,nan
83.772291,-24.6026359,nan
83.772238,-24.6024785,nan
83.7721849,-24.6023194,nan
83.7721319,-24.6021621,nan
83.7720788,-24.6020011,nan
83.7720258,-24.6018438,nan
83.7719727,-24.6016828,nan
83.7719197,-24.6015236,nan
83.7718665,-24.6013644,nan
83.7718135,-24.6012072,nan
83.7717604,-24.6010462,nan
83.7717074,-24.600887,nan
83.7716544,-24.6007261,nan
83.7716013,-24.6005649,nan
83.7715483,-24.6004057,nan
83.7714952,-24.6002448,nan
83.7714422,-24.6000837,nan
83.7713891,-24.5999243,nan
83.7713361,-24.5997653,nan
83.771283,-24.5996043,nan
83.77123,-24.5994451,nan
83.7711768,-24.5992842,nan
83.7711243,-24.5991248,nan
83.7710638,-24.5989641,nan
83.7710099,-24.5988012,nan
83.7709571,-24.5986399,nan
83.770904,-24.5984803,nan
83.770851,-24.5983232,nan
83.7707979,-24.5981625,nan
83.7707449,-24.5980031,nan
83.7706918,-24.5978425,nan
83.770639,-24.5976811,nan
83.770585,-24.5975217,nan
83.7705397,-24.5973627,nan
83.7704813,-24.5972035,nan
83.7704253,-24.5970444,nan
83.7703808,-24.5968851,nan
83.7703213,-24.5967275,nan
83.7702733,-24.5965702,nan
83.7702225,-24.5964132,nan
83.7701688,-24.5962542,nan
83.770116,-24.5960964,nan
83.7700628,-24.5959395,nan
83.7700097,-24.5957806,nan
83.7699567,-24.5956228,nan
83.7699036,-24.5954658,nan
83.7698506,-24.5953081,nan
83.7697975,-24.5951526,nan
83.7697445,-24.5949956,nan
83.7696914,-24.5948399,nan
83.7696384,-24.594683,nan
83.7695853,-24.5945273,nan
83.7695325,-24.5943705,nan
83.7694785,-24.5942146,nan
83.7694316,-24.5940581,nan
83.7693813,-24.5939005,nan
83.7693276,-24.5937444,nan
83.7692747,-24.5935904,nan
83.7692216,-24.5934373,nan
83.7691686,-24.5932823,nan
83.7691155,-24.5931281,nan
83.7690625,-24.5929748,nan
83.7690094,-24.5928214,nan
83.7689564,-24.5926668,nan
83.7689033,-24.5925111,nan
83.7688505,-24.592357,nan
83.7687963,-24.5922036,nan
83.7687488,-24.5920501,nan
83.7686994,-24.5918965,nan
83.7686455,-24.5917441,nan
83.7685927,-24.5915927,nan
83.7685395,-24.5914411,nan
83.7684864,-24.5912898,nan
83.7684336,-24.5911371,nan
83.7683796,-24.5909835,nan
83.7683315,-24.5908298,nan
83.7682826,-24.5906776,nan
83.7682287,-24.5905248,nan
83.7681758,-24.5903733,nan
83.7681229,-24.590223,nan
83.7680689,-24.5900711,nan
83.7680205,-24.5899199,nan
83.767972,-24.5897671,nan
83.7679179,-24.5896147,nan
83.7678654,-24.589462,nan
83.7678113,-24.5893102,nan
83.7677626,-24.5891603,nan
83.7677144,-24.5890073,nan
83.7676603,-24.5888548,nan
83.7676075,-24.5887022,nan
83.7675547,-24.5885503,nan
83.7675005,-24.5884004,nan
83.7674524,-24.5882482,nan
83.7673999,-24.5880978,nan
83.7673443,-24.5879468,nan
83.7672979,-24.5877929,nan
83.7672435,-24.5876395,nan
83.7671908,-24.5874862,nan
83.7671377,-24.5873316,nan
83.7670846,-24.5871777,nan
83.7670317,-24.5870255,nan
83.7669779,-24.5868733,nan
83.7669281,-24.586723,nan
83.7668809,-24.5865683,nan
83.7668268,-24.586413,nan
83.766774,-24.5862571,nan
83.7667209,-24.5860996,nan
83.7666679,-24.5859424,nan
83.7666148,-24.585785,nan
83.7665619,-24.5856284,nan
83.7665082,-24.585473,nan
83.7664577,-24.5853182,nan
83.766411,-24.5851646,nan
83.766357,-24.5850084,nan
83.7663042,-24.5848515,nan
83.7662511,-24.5846961,nan
83.766198,-24.584538,nan
83.766145,-24.5843793,nan
83.7660919,-24.5842217,nan
83.7660389,-24.5840623,4.408
83.7659854,-24.5839033,4.343
83.7659343,-24.5837438,4.187
83.7658881,-24.5835826,3.989
83.7658341,-24.5834215,3.807
83.7657812,-24.5832606,3.645
83.7657281,-24.5830991,3.491
83.7656751,-24.5829364,3.324
83.765622,-24.5827752,3.072
83.765569,-24.582612,2.677
83.7655159,-24.5824496,2.22
83.765463,-24.582288,1.839
83.7654096,-24.5821232,1.567
83.7653578,-24.58196,1.354
83.7653119,-24.5817928,1.17
83.7652582,-24.5816265,1.008
83.7652053,-24.5814615,0.862
83.7651522,-24.5812946,0.737
83.7650992,-24.581128,0.652
83.7650461,-24.5809612,0.617
83.7649931,-24.5807945,0.621
83.7649401,-24.5806277,0.653
83.7648868,-24.5804611,0.707
83.7648345,-24.580294,0.776
83.7647889,-24.5801234,0.858
83.7647353,-24.579955,0.963
83.7646824,-24.5797883,1.099
83.7646293,-24.5796194,1.262
83.7645763,-24.5794489,1.446
83.7645232,-24.5792805,1.621
83.7644702,-24.5791116,1.72
83.7644171,-24.5789393,1.726
83.7643643,-24.5787707,1.732
83.7643186,-24.5786001,1.83
83.7642579,-24.5784276,2.035
83.7642127,-24.5782571,2.324
83.7641595,-24.5780866,2.684
83.7641065,-24.5779142,3.068
83.7640533,-24.5777436,3.393
83.7640003,-24.5775713,3.622
83.7639472,-24.5773988,3.797
83.7638942,-24.5772264,3.936
83.7638412,-24.577054,3.978
83.763788,-24.5768835,3.921
83.7637425,-24.5767091,3.929
83.7636897,-24.5765404,4.184
83.7636365,-24.57637,4.606
83.7635835,-24.5761975,4.849
83.7635305,-24.576027,4.745
83.7634774,-24.5758546,4.517
83.7634245,-24.575684,4.446
83.763371,-24.5755117,4.588
83.7633254,-24.575341,4.845
83.763273,-24.5751705,5.128
83.7632197,-24.5750018,5.405
83.7631669,-24.5748313,5.67
83.7631132,-24.5746625,5.918
83.7630675,-24.5744939,6.163
83.7630154,-24.5743253,6.409
83.7629622,-24.5741568,6.612
83.7629086,-24.5739864,6.721
83.7628628,-24.5738175,6.71
83.7628109,-24.5736487,6.582
83.7627575,-24.5734819,6.364
83.7627045,-24.5733134,6.091
83.7626516,-24.5731464,5.776
83.7625978,-24.5729796,5.415
83.7625518,-24.5728147,5.035
83.7625002,-24.5726465,4.718
83.762447,-24.5724808,4.523
83.7623932,-24.5723164,4.4
83.762347,-24.5721497,4.241
83.7622957,-24.5719845,3.993
83.7622425,-24.5718197,3.718
83.7621883,-24.5716551,3.545
83.7621431,-24.5714884,3.551
83.7620845,-24.5713247,3.7
83.7620355,-24.5711603,3.895
83.7619853,-24.5709971,4.003
83.7619314,-24.5708323,3.932
83.7618788,-24.5706707,3.798
83.7618248,-24.5705067,3.822
83.7617781,-24.5703444,4.067
83.7617276,-24.5701826,4.453
83.7616738,-24.5700176,4.971
83.7616212,-24.5698559,5.727
83.7615671,-24.569692,6.671
83.7615202,-24.5695295,7.429
83.76147,-24.5693689,7.728
83.7614162,-24.5692077,7.764
83.7613636,-24.5690466,7.829
83.7613095,-24.5688857,nan
83.7612623,-24.5687244,nan
83.7612124,-24.5685648,nan
83.7611585,-24.5684043,nan
83.761106,-24.5682443,nan
83.7610518,-24.5680856,nan
83.7610044,-24.567925,nan
83.7609548,-24.567765,nan
83.760901,-24.5676058,nan
83.7608481,-24.5674479,nan
83.7607952,-24.5672897,nan
83.7607412,-24.5671306,nan
83.7606934,-24.5669702,nan
83.7606441,-24.5668099,nan
83.7605905,-24.5666512,nan
83.7605366,-24.5664908,nan
83.7604885,-24.5663307,nan
83.7604396,-24.5661715,nan
83.7603859,-24.5660135,nan
83.7603321,-24.5658552,nan
83.7602837,-24.5656971,nan
83.7602351,-24.5655388,nan
83.7601811,-24.5653808,nan
83.7601282,-24.5652217,nan
83.7600754,-24.565061,nan
83.7600214,-24.564903,nan
83.7599727,-24.5647461,nan
83.7599244,-24.5645872,nan
83.7598706,-24.5644255,nan
83.7598169,-24.5642657,nan
83.7597678,-24.5641057,nan
83.7597199,-24.5639449,nan
83.7596657,-24.5637871,nan
83.7596132,-24.5636292,nan
83.7595592,-24.5634697,nan
83.7595099,-24.5633112,nan
83.7594624,-24.5631546,nan
83.7594075,-24.5629955,nan
83.7593583,-24.562835,nan
83.7593106,-24.5626753,nan
83.7592568,-24.5625145,nan
83.7592032,-24.5623565,nan
83.7591536,-24.5621987,nan
83.7591056,-24.5620392,4.169
83.7590546,-24.56188,4.269
83.7590079,-24.5617215,4.354
83.7589531,-24.5615643,4.393
83.7589032,-24.5614033,4.365
83.7588563,-24.5612417,4.27
83.7588016,-24.5610852,4.14
83.7587515,-24.5609272,4.023
83.7587047,-24.5607679,3.928
83.75865,-24.5606088,3.836
83.7585999,-24.5604497,3.734
83.7585526,-24.5602906,3.638
83.758501,-24.5601309,3.57
83.7584546,-24.5599697,3.527
83.7584006,-24.5598125,3.501
83.7583473,-24.5596582,3.491
83.7582964,-24.5594985,3.491
83.7582495,-24.559339,3.487
83.7581975,-24.5591783,3.476
83.7581517,-24.5590184,3.456
83.758097,-24.5588556,3.435
83.7580462,-24.5586943,3.43
83.7579996,-24.5585318,3.452
83.7579474,-24.5583728,3.483
83.7579016,-24.5582115,3.506
83.7578472,-24.5580506,3.535
83.7577959,-24.5578893,3.635
83.7577499,-24.557726,3.853
83.7576958,-24.5575636,4.069
83.7576442,-24.557402,4.088
83.7575983,-24.5572371,3.924
83.7575442,-24.5570742,3.772
83.7574926,-24.5569094,3.716
83.7574464,-24.5567465,3.697
83.7573938,-24.5565837,3.663
83.757348,-24.5564205,3.617
83.7572952,-24.5562557,3.574
83.7572498,-24.5560927,3.535
83.7571958,-24.555928,3.491
83.7571438,-24.5557649,3.44
83.757098,-24.5556002,3.377
83.7570451,-24.5554371,3.302
83.7569997,-24.5552723,3.237
83.756946,-24.5551094,3.207
83.7568936,-24.5549445,3.214
83.756848,-24.5547816,3.241
83.7567945,-24.5546168,3.274
83.7567419,-24.5544539,3.305
83.7566963,-24.5542909,3.334
83.7566433,-24.554128,3.369
83.7565978,-24.553967,3.419
83.7565447,-24.5538059,3.481
83.7564992,-24.5536449,3.55
83.7564462,-24.5534858,3.615
83.7564008,-24.5533247,3.669
83.7563477,-24.5531636,3.726
83.7563023,-24.5530026,3.83
83.7562492,-24.5528397,4.022
83.7562037,-24.5526805,4.292
83.7561507,-24.5525194,4.551
83.7561052,-24.5523603,4.705
83.7560521,-24.5521992,4.757
83.7560066,-24.5520401,4.769
83.7559537,-24.5518807,4.765
83.7559078,-24.5517259,4.742
83.7558628,-24.5515519,4.712
83.7558097,-24.5513918,4.687
83.7557641,-24.5512328,4.654
83.7557112,-24.5510737,4.603
83.7556654,-24.5509127,4.54
83.7556132,-24.5507534,4.477
83.7555594,-24.5505942,4.418
83.7555139,-24.5504368,4.344
83.7554611,-24.5502796,4.261
83.7554153,-24.5501205,4.204
83.7553626,-24.5499632,4.183
83.7553166,-24.5498042,4.178
83.7552649,-24.5496466,4.196
83.7552107,-24.5494895,4.263
83.7551652,-24.5493321,4.375
83.7551127,-24.5491751,4.462
83.7550664,-24.549016,4.382
83.755015,-24.5488582,4.001
83.7549607,-24.5487027,3.343
83.7549148,-24.5485473,2.578
83.7548635,-24.5483922,1.863
83.7548091,-24.5482351,1.27
83.7547633,-24.5480793,0.826
83.7547111,-24.547924,0.531
83.7546644,-24.5477689,0.358
83.7546135,-24.5476115,0.265
83.7545591,-24.5474577,0.22
83.7545128,-24.547301,0.202
83.754462,-24.5471467,0.203
83.7544074,-24.5469918,0.23
83.7543614,-24.5468377,0.315
83.7543095,-24.5466844,0.497
83.7542624,-24.5465309,0.803
83.7542122,-24.5463774,1.223
83.7541575,-24.5462242,1.679
83.7541109,-24.546069,2.064
83.7540606,-24.5459152,2.313
83.7540059,-24.5457603,2.437
83.7539592,-24.5456061,2.468
83.7539091,-24.5454528,2.432
83.7538544,-24.5452992,2.363
83.7538076,-24.545146,2.288
83.7537573,-24.544991,2.212
83.7537038,-24.5448368,2.153
83.75365,-24.5446834,2.141
83.7536026,-24.5445302,2.177
83.7535531,-24.5443751,2.231
83.7534982,-24.5442221,2.293
83.753451,-24.5440711,2.364
83.7534016,-24.543918,2.435
83.7533467,-24.5437656,2.489
83.7532993,-24.5436142,2.53
83.7532498,-24.5434626,2.558
83.7531962,-24.543311,2.564
83.7531423,-24.5431594,2.564
83.7530947,-24.5430079,2.591
83.7530445,-24.5428561,2.655
83.7529957,-24.5427059,2.749
83.7529469,-24.5425551,2.88
83.7528932,-24.5424043,3.072
83.7528393,-24.542255,3.33
83.752791,-24.5421042,3.618
83.7527426,-24.5419525,3.889
83.7526876,-24.541801,4.112
83.7526394,-24.5416494,4.245
83.752591,-24.5414979,4.238
83.7525361,-24.5413461,4.113
83.7524877,-24.5411954,3.978
83.7524392,-24.5410459,3.928
83.7523855,-24.5408962,3.961
83.7523318,-24.5407466,4.006
83.7522828,-24.5405968,3.995
83.7522348,-24.5404474,3.922
83.7521806,-24.5402964,3.838
83.7521281,-24.5401467,3.796
83.7520741,-24.5399978,3.803
83.7520249,-24.5398456,3.838
83.7519771,-24.5396942,3.868
83.751923,-24.5395425,3.876
83.7518705,-24.5393912,3.876
83.7518165,-24.5392385,3.903
83.751767,-24.5390864,3.961
83.7517195,-24.5389364,4.02
83.7516654,-24.5387852,4.071
83.7516128,-24.5386359,4.139
83.7515589,-24.5384855,4.225
83.7515091,-24.5383335,4.297
83.7514619,-24.538183,4.328
83.7514077,-24.5380319,4.328
83.7513552,-24.5378794,4.32
83.7513013,-24.5377296,4.303
83.7512512,-24.5375779,4.255
83.7512042,-24.5374299,4.17
83.7511501,-24.5372832,4.086
83.7510975,-24.5371329,4.049
83.7510438,-24.5369841,4.057
83.7509933,-24.5368359,4.086
83.7509465,-24.5366858,4.15
83.7508927,-24.5365369,4.293
83.7508393,-24.5363887,4.536
83.7507884,-24.5362394,4.854
83.750742,-24.5360909,5.192
83.7506879,-24.5359391,5.509
83.7506353,-24.5357903,5.801
83.7505816,-24.5356422,6.083
83.7505306,-24.5354926,6.344
83.7504843,-24.5353455,6.558
83.7504304,-24.5351992,6.693
83.7503772,-24.5350516,6.747
83.7503258,-24.5349029,6.735
83.7502797,-24.5347518,6.646
83.7502257,-24.5346037,6.446
83.750173,-24.5344521,6.156
83.7501195,-24.5343024,5.839
83.7500679,-24.5341508,5.522
83.7500219,-24.5340015,5.227
83.7499681,-24.5338538,5.014
83.7499153,-24.5337061,4.91
83.7498622,-24.5335583,4.876
83.7498092,-24.5334103,4.892
83.7497559,-24.5332604,4.973
83.7497038,-24.5331108,5.085
83.7496581,-24.532961,5.173
83.7496044,-24.5328095,5.254
83.7495516,-24.5326597,5.312
83.7494983,-24.5325083,5.233
83.749446,-24.5323607,4.983
83.7494004,-24.532213,4.684
83.7493468,-24.5320673,4.444
83.749294,-24.5319211,4.269
83.7492407,-24.5317714,4.13
83.7491882,-24.5316237,4.015
83.7491426,-24.5314759,3.922
83.7490893,-24.531328,3.843
83.7490363,-24.5311804,3.763
83.7489832,-24.5310325,3.665
83.7489303,-24.5308828,3.553
83.7488848,-24.5307369,3.47
83.7488317,-24.5305892,3.48
83.7487786,-24.5304414,3.618
83.7487256,-24.5302935,3.882
83.7486801,-24.5301477,4.247
83.7486271,-24.5300037,4.679
83.7485741,-24.5298559,5.132
83.7485209,-24.5297101,5.542
83.7484755,-24.5295622,5.845
83.7484224,-24.5294163,6.007
83.7483768,-24.5292685,5.988
83.7483241,-24.5291245,5.714
83.748271,-24.5289767,5.189
83.7482177,-24.5288327,4.582
83.7481722,-24.5286851,4.135
83.7481192,-24.528539,3.953
83.7480737,-24.5283932,3.933
83.7480208,-24.5282454,3.917
83.747975,-24.5281012,3.874
83.7479228,-24.5279556,3.837
83.747869,-24.5278095,3.784
83.7478234,-24.5276654,3.685
83.7477713,-24.5275198,3.556
83.7477174,-24.5273739,3.435
83.7476717,-24.5272263,3.348
83.7476198,-24.5270784,3.311
83.7475658,-24.5269308,3.322
83.74752,-24.5267813,3.353
83.7474683,-24.5266316,3.379
83.7474142,-24.5264819,3.405
83.7473684,-24.5263323,3.452
83.7473166,-24.5261826,3.514
83.7472634,-24.526033,3.577
83.7472097,-24.5258829,3.668
83.7471636,-24.5257366,3.847
83.7471123,-24.5255879,4.153
83.747058,-24.5254377,4.565
83.747012,-24.52529,5.011
83.7469606,-24.525139,5.427
83.7469073,-24.5249889,5.793
83.7468535,-24.5248378,6.111
83.7468072,-24.5246864,6.383
83.7467563,-24.524533,6.62
83.7467018,-24.5243825,6.823
83.7466555,-24.5242317,6.953
83.7466049,-24.5240796,6.97
83.7465503,-24.52393,6.895
83.7465039,-24.523777,6.786
83.7464531,-24.5236266,6.679
83.7463997,-24.5234743,6.577
83.7463459,-24.5233218,6.484
83.746299,-24.5231708,6.405
83.7462486,-24.5230163,6.341
83.7461951,-24.522862,6.301
83.7461413,-24.5227088,6.287
83.7460942,-24.5225552,6.269
83.746044,-24.522402,6.205
83.7459905,-24.522247,6.066
83.7459367,-24.5220928,5.832
83.7458893,-24.5219394,5.508
83.7458398,-24.5217861,5.132
83.7457849,-24.5216312,4.752
83.7457377,-24.5214771,4.39
83.7456881,-24.5213226,4.056
83.7456341,-24.5211672,3.787
83.7455816,-24.5210106,3.621
83.7455274,-24.5208543,3.57
83.7454798,-24.5206992,3.63
83.7454304,-24.5205436,3.786
83.7453768,-24.5203886,3.979
83.7453229,-24.5202317,4.111
83.7452749,-24.5200766,4.146
83.7452259,-24.5199227,4.141
83.7451722,-24.5197658,4.164
83.7451184,-24.5196094,nan
83.7450701,-24.5194545,nan
83.7450213,-24.5192978,nan
83.7449676,-24.5191417,nan
83.7449138,-24.5189853,nan
83.7448652,-24.5188287,nan
83.744817,-24.5186736,nan
83.744762,-24.5185182,nan
83.7447136,-24.5183628,nan
83.7446652,-24.5182077,nan
83.7446114,-24.518051,nan
83.7445577,-24.5178957,nan
83.7445087,-24.5177408,nan
83.7444609,-24.5175838,nan
83.7444059,-24.5174289,nan
83.7443571,-24.5172731,nan
83.7443095,-24.517119,nan
83.7442545,-24.5169638,nan
83.7442054,-24.5168078,nan
83.7441577,-24.5166541,nan
83.7441038,-24.5164984,nan
83.7440503,-24.516343,nan
83.7440005,-24.5161881,nan
83.7439533,-24.5160309,nan
83.7438985,-24.515873,nan
83.743849,-24.5157168,nan
83.7438016,-24.5155574,nan
83.7437477,-24.5154021,nan
83.7436942,-24.5152475,nan
83.7436441,-24.5150904,nan
83.743597,-24.5149348,nan
83.7435431,-24.5147774,nan
83.7434897,-24.5146195,nan
83.7434392,-24.5144608,nan
83.7433926,-24.5143032,nan
83.7433379,-24.5141441,nan
83.7432876,-24.513988,nan
83.7432409,-24.5138315,nan
83.7431868,-24.513673,nan
83.7431342,-24.5135175,nan
83.7430805,-24.5133601,nan
83.7430297,-24.5132025,nan
83.7429832,-24.5130432,nan
83.7429292,-24.5128839,nan
83.7428764,-24.5127292,nan
83.7428234,-24.5125806,nan
83.7427699,-24.5124213,nan
83.7427187,-24.5122607,nan
83.7426725,-24.5121016,nan
83.7426185,-24.5119427,nan
83.7425658,-24.5117853,nan
83.7425123,-24.511626,nan
83.7424608,-24.511467,nan
83.7424149,-24.5113074,nan
83.7423607,-24.5111466,nan
83.7423091,-24.5109872,nan
83.7422632,-24.5108262,nan
83.7422095,-24.5106674,nan
83.7421563,-24.5105077,nan
83.7421043,-24.5103447,nan
83.7420585,-24.5101836,nan
83.7420049,-24.5100207,nan
83.7419518,-24.5098599,nan
83.7418996,-24.5096987,nan
83.7418539,-24.5095377,nan
83.7418003,-24.5093767,nan
83.7417472,-24.5092155,nan
83.7416948,-24.5090526,nan
83.7416492,-24.5088937,nan
83.7415958,-24.5087323,nan
83.7415427,-24.5085696,nan
83.7414901,-24.5084103,nan
83.7414444,-24.5082472,nan
83.7413914,-24.5080845,nan
83.7413461,-24.5079254,nan
83.7412927,-24.5077621,nan
83.74124,-24.5075974,nan
83.7411945,-24.5074364,nan
83.7411412,-24.5072715,nan
83.7410883,-24.5071105,nan
83.7410428,-24.5069495,nan
83.7409898,-24.5067865,nan
83.7409367,-24.5066235,nan
83.7408912,-24.5064644,nan
83.7408383,-24.5063015,nan
83.740785,-24.5061422,nan
83.7407396,-24.5059794,nan
83.7406865,-24.5058164,nan
83.7406409,-24.5056554,nan
83.7405883,-24.5054942,nan
83.7405348,-24.5053333,nan
83.7404894,-24.5051704,nan
83.7404364,-24.5050091,nan
83.7403909,-24.5048516,nan
83.740338,-24.5046928,nan
83.7402924,-24.5045317,nan
83.7402395,-24.5043724,nan
83.7401938,-24.5042133,nan
83.740141,-24.5040542,nan
83.7400952,-24.5038933,nan
83.7400425,-24.5037321,nan
83.7399966,-24.5035729,nan
83.7399439,-24.5034136,nan
83.7398982,-24.5032562,nan
83.7398455,-24.5030988,nan
83.7397996,-24.5029433,nan
83.7397471,-24.5027863,nan
83.7397009,-24.502629,nan
83.7396488,-24.5024716,nan
83.7396015,-24.5023161,nan
83.7395573,-24.5021591,nan
83.7395045,-24.5020032,nan
83.7394583,-24.5018495,nan
83.7394063,-24.5016961,nan
83.7393591,-24.5015427,nan
83.7393139,-24.501389,nan
83.7392691,-24.5012372,nan
83.739217,-24.501084,nan
83.7391693,-24.500932,nan
83.7391253,-24.5007804,nan
83.739073,-24.5006303,nan
83.7390254,-24.5004806,nan
83.7389805,-24.5003312,nan
83.7389349,-24.5001796,nan
83.7388892,-24.5000311,nan
83.7388447,-24.499882,nan
83.7387929,-24.4997335,nan
83.7387449,-24.4995858,nan
83.7386998,-24.4994381,nan
83.7386552,-24.4992901,nan
83.7386036,-24.4991438,nan
83.7385552,-24.4989966,nan
83.7385106,-24.4988488,nan
83.7384647,-24.4987007,nan
83.7384202,-24.4985547,nan
83.7383689,-24.498406,nan
83.73832,-24.4982587,nan
83.7382764,-24.4981119,nan
83.7382251,-24.4979638,nan
83.738176,-24.4978163,nan
83.7381323,-24.4976674,nan
83.7380812,-24.4975172,nan
83.7380319,-24.4973692,nan
83.7379883,-24.497219,nan
83.7379369,-24.4970684,nan
83.7378889,-24.496918,nan
83.7378388,-24.496766,nan
83.7377903,-24.4966153,nan
83.7377403,-24.496467,nan
83.7376917,-24.4963184,nan
83.7376419,-24.4961684,nan
83.737593,-24.496019,nan
83.7375434,-24.4958682,nan
83.7374944,-24.4957167,nan
83.7374449,-24.4955638,nan
83.7373959,-24.4954121,nan
83.7373465,-24.4952628,nan
83.7372972,-24.4951133,nan
83.7372482,-24.4949624,nan
83.7371984,-24.494812,nan
83.7371506,-24.4946603,nan
83.7370955,-24.4945085,nan
83.7370472,-24.4943575,5.864
83.7369981,-24.4942041,5.622
83.7369481,-24.494054,5.398
83.7369006,-24.4939035,5.125
83.7368455,-24.4937518,4.801
83.7367969,-24.4936,4.472
83.7367481,-24.4934494,4.21
83.7366978,-24.493299,4.071
83.7366506,-24.4931475,4.038
83.7365956,-24.4929949,4.047
83.7365464,-24.492843,4.061
83.7364991,-24.4926922,4.089
83.7364441,-24.4925388,4.156
83.7363948,-24.4923878,4.296
83.7363468,-24.4922353,4.555
83.7362958,-24.4920822,4.919
83.7362491,-24.4919311,5.268
83.7361942,-24.4917785,5.491
83.7361446,-24.4916262,5.631
83.7360967,-24.4914764,5.805
83.7360457,-24.4913247,6.019
83.7359984,-24.4911725,6.179
83.7359469,-24.4910193,6.262
83.7359005,-24.4908681,6.34
83.7358457,-24.4907158,6.45
83.7357957,-24.4905628,6.543
83.7357482,-24.4904108,6.541
83.7356968,-24.4902578,6.412
83.73565,-24.4901055,6.181
83.7355981,-24.4899499,5.903
83.735552,-24.4897973,5.62
83.7354974,-24.4896456,5.365
83.7354468,-24.4894917,5.166
83.7354,-24.4893388,5
83.7353475,-24.4891833,4.813
83.7353034,-24.4890234,4.579
83.7352558,-24.4888726,4.327
83.7352038,-24.4887188,4.08
83.7351581,-24.488565,3.804
83.7351036,-24.4884098,3.441
83.7350524,-24.4882563,3.013
83.735006,-24.4881007,2.62
83.7349536,-24.4879454,2.315
83.7349079,-24.48779,2.094
83.7348537,-24.4876346,1.962
83.7348022,-24.4874793,1.949
83.734756,-24.4873239,2.08
83.7347034,-24.4871686,2.349
83.7346575,-24.487013,2.682
83.7346048,-24.4868554,2.957
83.7345593,-24.4866985,3.11
83.7345053,-24.4865429,3.2
83.7344533,-24.4863836,3.308
83.7344076,-24.4862268,3.437
83.7343538,-24.4860711,3.561
83.7343017,-24.4859119,3.674
83.7342559,-24.4857549,3.778
83.7342031,-24.4855996,3.87
83.7341575,-24.4854442,3.932
83.7341045,-24.4852889,3.922
83.734059,-24.4851334,3.824
83.7340055,-24.4849761,3.688
83.7339529,-24.4848188,3.585
83.7339073,-24.4846615,3.526
83.7338543,-24.4845043,3.481
83.7338088,-24.484347,3.451
83.7337557,-24.4841898,3.398
